date,title,link,page
2023-09-15,"Bybit to List USDT/BRZ, BTC/BRZ on Spot for All",https://announcements.bybit.com/en-US/article/bybit-to-list-brz-usdt-brz-btc-on-spot-for-all-blte32c756341413d44/,17
2023-09-15,Velocity Series: Get Ready for Per Kristian Stoveland's Artistic Journey,https://announcements.bybit.com/en-US/article/velocity-series-get-ready-for-per-kristian-stoveland-s-artistic-journey-bltb3cb8380bb1b2a92/,17
2023-09-15,Earn 5% Cashback in Points with Bybit Card at Restaurants!,https://announcements.bybit.com/en-US/article/earn-5-cashback-in-points-with-bybit-card-at-restaurants--bltb7996c2b29fb23ef/,17
2023-09-14,Adjustment of Funding Rate Interval for TRBUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-trbusdt-contract-blt78e48f51abd681e5/,18
2023-09-14,Exciting News for Our Polish Community! 🇵🇱,https://announcements.bybit.com/en-US/article/exciting-news-for-our-polish-community--blt8e7948151cd3d8c4/,18
2023-09-14,Adjustment of Upper and Lower limit of Funding rate for HIFIUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-hifiusdt-perpetual-contracts-blt026f6c192f1bcab5/,18
2023-09-14,"Referral Sep Rush: Refer and Share 200,000 USDT Prize Pool",https://announcements.bybit.com/en-US/article/referral-sep-rush-refer-and-share-200-000-usdt-prize-pool-bltb7841e3106328511/,18
2023-09-14,Adjustment of Funding Rate Interval for BLZUSDT FLMUSDT CYBERUSDT UNFIUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-blzusdt-flmusdt-cyberusdt-unfiusdt-contract-blt78404fb1e5da1276/,18
2023-09-14,Mantle x Bybit Web3 MNT Event Airdrop Postponement,https://announcements.bybit.com/en-US/article/mantle-x-bybit-web3-mnt-event-airdrop-postponement-blt13de68f52eb0acd2/,18
2023-09-14,Bybit to Support the Travala.com (AVA) Contract Swap & Rebranding to AVA (AVA),https://announcements.bybit.com/en-US/article/bybit-to-support-the-travala-com-ava-contract-swap-rebranding-to-ava-ava--blt2d8e287e7f8bb321/,18
2023-09-13,Join the P2P Advertiser Referral Event and Earn Up to 200 USDT!,https://announcements.bybit.com/en-US/article/join-the-p2p-advertiser-referral-event-and-earn-up-to-200-usdt--blt544873f8c4312366/,19
2023-09-13,"[Thailand Exclusive] MT4 Bonus Galore: 10 USDT Sign-Up Bonus + Up to 1,000 USDT in Deposit Bonuses!",https://announcements.bybit.com/en-US/article/-thailand-exclusive-mt4-bonus-galore-10-usdt-sign-up-bonus-up-to-1-000-usdt-in-deposit-bonuses--blt0fce29df8fb674ed/,19
2023-09-13,1-Second Intervals Now Available on Derivatives Charts,https://announcements.bybit.com/en-US/article/1-second-intervals-now-available-on-derivatives-charts-blt52b7c4bd8af33513/,19
2023-09-13,Join Our Demo Account Carnival and Earn Up to 525 USDT!,https://announcements.bybit.com/en-US/article/join-our-demo-account-carnival-and-earn-up-to-525-usdt--blt3476befaf0075db8/,19
2023-09-12,Exciting Addition: Bi-Quarterly BTC and ETH Options Now Available!,https://announcements.bybit.com/en-US/article/exciting-addition-bi-quarterly-btc-and-eth-options-now-available--blt9c34d99df5ed61fb/,19
2023-09-12,Unlock Passive Income: Introducing SLP — Your Effortless Gateway to Advanced Market-Making Strategies,https://announcements.bybit.com/en-US/article/unlock-passive-income-introducing-slp-your-effortless-gateway-to-advanced-market-making-strategies-blte108959b0a0e3d97/,20
2023-09-12,Unified Trading Account: Updates to Interest-Free Loan Quota,https://announcements.bybit.com/en-US/article/unified-trading-account-updates-to-interest-free-loan-quota-blt286806fe5f0773a7/,20
2023-09-12,USDC Contracts and Options: Transition from USD Index to USDC Index for Pricing,https://announcements.bybit.com/en-US/article/usdc-contracts-and-options-transition-from-usd-index-to-usdc-index-for-pricing-blt6e415b2b940c024f/,19
2023-09-12,"Exclusive VIP Trial: Elevate Your Trading Experience Wtih Only $25,000 in Asset Balance",https://announcements.bybit.com/en-US/article/exclusive-vip-trial-elevate-your-trading-experience-wtih-only-25-000-in-asset-balance-blt42fd4e727d949258/,19
2023-09-12,"New Listing: VV/USDT — Grab a Share of the 100,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-vv-usdt-grab-a-share-of-the-100-000-usdt-prize-pool--bltdf47d7afe3455be5/,19
2023-09-11,Paradigm x Bybit: Start Options Trading with Our Lowest Fees,https://announcements.bybit.com/en-US/article/paradigm-x-bybit-start-options-trading-with-our-lowest-fees-blt902665ac789d2d0a/,20
2023-09-11,Bybit Lending Now Available on Bybit Web,https://announcements.bybit.com/en-US/article/bybit-lending-now-available-on-bybit-web-bltc1ee70ce29d7e0f3/,20
2023-09-11,"Next Up on Bybit: Sep 11, 2023 – Sep 24, 2023",https://announcements.bybit.com/en-US/article/next-up-on-bybit-sep-11-2023-sep-24-2023-blt4c1f22f14a08f69d/,20
2023-09-11,"EUR Zone Established: Trade to Grab Up to 1,000 USDT in Fee Rebates",https://announcements.bybit.com/en-US/article/eur-zone-established-trade-to-grab-up-to-1-000-usdt-in-fee-rebates-blt4afb3056266e1d38/,20
2023-09-11,"TOKEN2049 Trading Mania: Trade Derivatives to Share 100,000 USDT",https://announcements.bybit.com/en-US/article/token2049-trading-mania-trade-derivatives-to-share-100-000-usdt-blt7a9ba179f008c60b/,20
2023-09-09,Bybit Quests: Learn about Bybit Double APR Delight and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-double-apr-delight-and-stand-to-win-25-usdt-bltf78a64591bc83fc7/,21
2023-09-09,Bybit Community Prediction Draw: Predict NEXT Price and Win 200 USDT! 🔮,https://announcements.bybit.com/en-US/article/-bybit-community-prediction-draw-predict-next-price-and-win-200-usdt--blt313ab1ec348f64ec/,20
2023-09-08,"Notice on Delisting of IME, CRAFT, INSUR, OKSE, and ZBC",https://announcements.bybit.com/en-US/article/notice-on-delisting-of-ime-craft-insur-okse-and-zbc-blt73cca81a526bc5bf/,21
2023-09-08,🔥 New XVSUSDT Contract,https://announcements.bybit.com/en-US/article/-new-xvsusdt-contract-bltc852dc97c984f139/,21
2023-09-08,Adjustment of Funding Rate Interval for UNFIUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-unfiusdt-contract-blt0a358f55ae4d49f5/,21
2023-09-08,Adjustment of Upper and Lower limit of Funding rate for TRBUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-trbusdt-perpetual-contracts-blt5218cbfdd997c837/,21
2023-09-07,Adjustment of Upper and Lower limit of Funding rate for PERPUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-perpusdt-perpetual-contracts-bltd87ef22b5ec1238c/,21
2023-09-07,Introducing Fiat Benefits for Bybit VIPs!,https://announcements.bybit.com/en-US/article/introducing-fiat-benefits-for-bybit-vips--blt40f273dbce2fc031/,22
2023-09-07,Unlock the Benefits of the Mantle Journey With Bybit Wallet,https://announcements.bybit.com/en-US/article/unlock-the-benefits-of-the-mantle-journey-with-bybit-wallet-blte9e10bd55d1df57c/,21
2023-09-07,Adjustment of Upper and Lower limit of Funding rate for UNFIUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-unfiusdt-perpetual-contracts-blt7ce1bf0daaa5674c/,21
2023-09-07,Important Update on Virtual Versions (VV) IDO Vesting Period,https://announcements.bybit.com/en-US/article/important-update-on-virtual-versions-vv-ido-vesting-period-blt8c9bd521f06cd5f5/,22
2023-09-06,"Gotcha KAVA-USDT — Split a 47,000 KAVA Prize Pool!",https://announcements.bybit.com/en-US/article/gotcha-kava-usdt-split-a-47-000-kava-prize-pool--bltfb571d46e300dd7d/,22
2023-09-06,"Copy Trading 101 Returns: Less Risk, More Gains With a 50,000 USDT Prize Pool",https://announcements.bybit.com/en-US/article/copy-trading-101-returns-less-risk-more-gains-with-a-50-000-usdt-prize-pool-blt12b443509d1baa89/,1
2023-09-06,Adjustment of Funding Rate Interval for  CYBERUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-cyberusdt-contract-blta46ea71dfa393e2c/,22
2023-09-06,"New Listing: KAS/USDT — Split a 838,400 KAS Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-kas-usdt-split-a-838-400-kas-prize-pool--blt41364456c6c66211/,22
2023-09-06,🔥 New PERPUSDT Contract,https://announcements.bybit.com/en-US/article/-new-perpusdt-contract-blt233fad42a8095354/,22
2023-09-05,Update: Adjustment of Funding Rate Interval for BLZUSDT Contract,https://announcements.bybit.com/en-US/article/update-adjustment-of-funding-rate-interval-for-blzusdt-contract-blt4f0d2dca241c5a82/,22
2023-09-05,New Listing: CTT/USDT — Stake and Earn Up to 99% APR,https://announcements.bybit.com/en-US/article/new-listing-ctt-usdt-stake-and-earn-up-to-99-apr-blt85dd71b4ccc22265/,22
2023-09-05,Adjustment of Funding Rate Interval for  BLZUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-blzusdt-contract-bltab0d7d4c69c9b951/,23
2023-09-05,Adjustment of Funding Rate Interval & Upper and Lower limit of Funding rate for FLMUSDT Perpetual Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-upper-and-lower-limit-of-funding-rate-for-flmusdt-perpetual-contract-blt2c29433ca7e52de1/,23
2023-09-05,🔥 New PROMUSDT Contract,https://announcements.bybit.com/en-US/article/-new-promusdt-contract-blte3e47314d389a21f/,23
2023-09-04,"New Listing: NEXT/USDT — Grab a Share of the 60,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-next-usdt-grab-a-share-of-the-60-000-usdt-prize-pool--bltcd5442174a2fb29e/,23
2023-09-04,Bybit to List 8 EURO (EUR) Trading Pairs on Spot,https://announcements.bybit.com/en-US/article/bybit-to-list-8-euro-eur-trading-pairs-on-spot-bltc62ac02a1555ce8e/,23
2023-09-04,🔥 New NMRUSDT Contract,https://announcements.bybit.com/en-US/article/-new-nmrusdt-contract-blt58ed9b18d993a2fa/,23
2023-09-02,🔮 Bybit Community Prediction Draw: Predict CYBER Price and Win 100 USDT!,https://announcements.bybit.com/en-US/article/bybit-community-prediction-draw-predict-cyber-price-and-win-100-usdt--blt3e14f439a96d6703/,23
2023-09-02,Bybit Quests: Learn about Bybit Launchpad 3.0 and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-launchpad-3-0-and-stand-to-win-25-usdt-blt98ce50178dcac162/,24
2023-09-02,Adjustment of Funding Rate Interval for CYBERUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-cyberusdt-contract-bltcb0d454035c65f68/,23
2023-09-01,"[Selected Countries] Europe VIP Trading Competition: Trade Derivatives and Win From 65,000 USDT Prize Pool",https://announcements.bybit.com/en-US/article/-selected-countries-europe-vip-trading-competition-trade-derivatives-and-win-from-65-000-usdt-prize-pool-blt189d4d5138519c4c/,24
2023-09-01,"Fiat Ease: Zero-Fee, Hassle-Free",https://announcements.bybit.com/en-US/article/fiat-ease-zero-fee-hassle-free-blt11c9a1d6355a95be/,24
2023-09-01,Adjustment of Upper and Lower limit of Funding rate for JOEUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-joeusdt-perpetual-contracts-blt3168c93145873539/,24
2023-09-01,"Join the App Evolution: Shape Bybit App, Win iPhone 14 Pro Max and Apple Watch!",https://announcements.bybit.com/en-US/article/join-the-app-evolution-shape-bybit-app-win-iphone-14-pro-max-and-apple-watch--bltd723f18a8c6e2755/,24
2023-08-31,"New Listing: VEXT/USDT — Split a 90,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-vext-usdt-split-a-90-000-usdt-prize-pool--bltcf3132738e324b02/,24
2023-08-31,Double APR Delight: Amplify Returns with Up to 30% APR for New and VIP Users,https://announcements.bybit.com/en-US/article/double-apr-delight-amplify-returns-with-up-to-30-apr-for-new-and-vip-users-blt10c2653fdf73b99c/,24
2023-08-31,Bybit to Introduce Separate Fee Rates for Crypto/Fiat Spot Trading Pairs on Sep 1,https://announcements.bybit.com/en-US/article/bybit-to-introduce-separate-fee-rates-for-crypto-fiat-spot-trading-pairs-on-sep-1-blt2a57206d5268f119/,24
2023-08-31,"Scheduled Maintenance for Unified Trading on Sep 7, 2023",https://announcements.bybit.com/en-US/article/scheduled-maintenance-for-unified-trading-on-jun-6-2023-blt528154c9cb2dbe19/,25
2023-08-31,"Exclusive Offer for New Users: 500,000 CTT in Rewards Await You!",https://announcements.bybit.com/en-US/article/exclusive-offer-for-new-users-500-000-ctt-in-rewards-await-you--blte89d2739f26850ae/,25
2023-08-30,Bybit to Support BNB Smart Chain (BEP20) Hard Fork,https://announcements.bybit.com/en-US/article/bybit-to-support-bnb-smart-chain-bep20-hard-fork-bltd9968b8a5a9278a0/,25
2023-08-30,Cashtree (CTT) on Bybit Launchpad 3.0: Now Live,https://announcements.bybit.com/en-US/article/cashtree-ctt-on-bybit-launchpad-3-0-now-live-bltb36f0fab5bc07b2e/,25
2023-08-30,Bybit x SATOS: Elevating the Crypto Experience for Netherlands Users,https://announcements.bybit.com/en-US/article/bybit-x-satos-elevating-the-crypto-experience-for-netherlands-users-blt9f5e6bec4a59c663/,25
2023-08-29,[Netherlands Exclusive] Limited-Time Offer: Refer Friends and Unlock Unbeatable Rewards,https://announcements.bybit.com/en-US/article/-netherlands-exclusive-limited-time-offer-refer-friends-and-unlock-unbeatable-rewards-blt9adbdc6dc50e2dbe/,25
2023-08-29,Upgraded Bybit Card Rewards Program: Get Up to 10% in Points and $74.95 in Subscription Subsidies,https://announcements.bybit.com/en-US/article/upgraded-bybit-card-rewards-program-get-up-to-10-in-points-and-74-95-in-subscription-subsidies-blt226d71de40af34ae/,25
2023-08-29,"Extended Extension Announcement: Grab Your Share of 600,000 USDT in the Merry Market Maker Program (Options Edition)",https://announcements.bybit.com/en-US/article/extended-extension-announcement-grab-your-share-of-600-000-usdt-in-the-merry-market-maker-program-options-edition--blt057a377d11020e2b/,25
2023-08-29,Bybit x Oracle Red Bull Racing: Next Level Wins,https://announcements.bybit.com/en-US/article/bybit-x-oracle-red-bull-racing-next-level-wins-blt8e7ccceafac6d48d/,26
2023-08-28,[Africa Exclusive] VIP Trading Rewards Await You!,https://announcements.bybit.com/en-US/article/-africa-exclusive-vip-trading-rewards-await-you--blte8dfed11ae746813/,26
2023-08-28,"Spot on Demand: ARKM/USDT — 250,000 ARKM Tokens Up for Grabs!",https://announcements.bybit.com/en-US/article/spot-on-demand-arkm-usdt-250-000-arkm-tokens-up-for-grabs--blt8696cd3819352afe/,26
2023-08-28,[South Asia Exclusive] VIP Trading Rewards Await You!,https://announcements.bybit.com/en-US/article/-south-asia-exclusive-vip-trading-rewards-await-you--blt7abe0e47798b1c56/,26
2023-08-28,[WSOT 2023] Here’s What Went Down!,https://announcements.bybit.com/en-US/article/-wsot-2023-here-s-what-went-down--bltf41883139527690a/,26
2023-08-26,Bybit Quests: Learn about Bybit Trading Bots and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-trading-bots-and-stand-to-win-25-usdt-blt4fb2434202d37626/,26
2023-08-26,Bybit Community Prediction Draw: Predict MNT Price and Win 400 USDT!,https://announcements.bybit.com/en-US/article/bybit-community-prediction-draw-predict-mnt-price-and-win-400-usdt--blt2084a84d9ff329b8/,26
2023-08-25,Exclusive Vietnam & Malaysia: MT4 Welcome Bonus - 50% Deposit Bonus,https://announcements.bybit.com/en-US/article/exclusive-vietnam-malaysia-mt4-welcome-bonus---50-deposit-bonus-bltee3db6173d977b44/,26
2023-08-25,Affiliate Portal Maintenance Update,https://announcements.bybit.com/en-US/article/affiliate-portal-maintenance-update-blte61ee1e5f0f200b4/,27
2023-08-25,"Upcoming Maintenance for Spot Trading (Aug 31, 2023)",https://announcements.bybit.com/en-US/article/upcoming-maintenance-for-spot-trading-aug-31-2023--blt518da12b192519ad/,27
2023-08-25,Master Trader Level System Updates,https://announcements.bybit.com/en-US/article/master-trader-level-system-updates-blt9224f73be08dc5d4/,27
2023-08-25,Launchpad 3.0: Introducing USDT Lottery Tickets; Upcoming CTT Launchpad on Aug 30,https://announcements.bybit.com/en-US/article/launchpad-3-0-introducing-usdt-lottery-tickets-upcoming-ctt-launchpad-on-aug-30-blt94c96880430d2531/,27
2023-08-24,Dual Asset TGIF: Subscribe Like a VIP Every Weekend,https://announcements.bybit.com/en-US/article/dual-asset-tgif-subscribe-like-a-vip-every-weekend-bltbdeb1f9dff6efd68/,27
2023-08-24,Bybit Savings: APR Adjustment for USDT and USDC,https://announcements.bybit.com/en-US/article/bybit-savings-apr-adjustment-for-usdt-and-usdc-blt6bee5b8abad98eef/,27
2023-08-24,Changes to Max. Order Size for USDT Perpetual Contracts (24-08-2023),https://announcements.bybit.com/en-US/article/changes-to-max-order-size-for-usdt-perpetual-contracts-24-08-2023--bltf7496e2e444764e8/,28
2023-08-24,Adjustment of Funding Rate Interval for DODOUSDT Contract,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-dodousdt-contract-bltdbfa9fc7a83124e4/,28
2023-08-24,ETH 2.0 Staking: Yield Now Supported for stETH in Subaccounts,https://announcements.bybit.com/en-US/article/eth-2-0-staking-yield-now-supported-for-steth-in-subaccounts-bltfe5ae6aa6e155457/,27
2023-08-24,From ToolsGPT to TradeGPT: Let AI Make Profits For You,https://announcements.bybit.com/en-US/article/from-toolsgpt-to-tradegpt-let-ai-make-profits-for-you-blt74dd7e78174106b0/,27
2023-08-22,🔥 New ZBCUSDT Contract,https://announcements.bybit.com/en-US/article/-new-zbcusdt-contract-blt4fc27985bd629084/,28
2023-08-22,"New Listing: KAVA/USDT — Split a 150,000 KAVA Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-kava-usdt-split-a-150-000-kava-prize-pool--bltb718f14d7afe33ba/,28
